Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,date of reservation,booking status
INN27269,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,168.3,0,9/20/2018,Canceled
INN27270,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,97.2,2,11/4/2018,Not_Canceled
INN27271,2,0,2,2,Not Selected,0,Room_Type 1,164,Online,0,0,0,116.1,0,9/4/2018,Canceled
INN27272,1,0,0,3,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,96.0,0,5/3/2018,Not_Canceled
INN27273,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,Online,1,1,0,0.0,0,12/10/2017,Not_Canceled
INN27274,1,0,0,2,Meal Plan 1,1,Room_Type 1,6,Corporate,1,0,10,67.0,1,7/6/2018,Not_Canceled
INN27275,1,0,1,0,Meal Plan 1,0,Room_Type 1,19,Corporate,0,0,0,65.0,0,11/14/2018,Not_Canceled
INN27276,2,1,1,2,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,124.67,3,11/11/2018,Not_Canceled
INN27277,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled
INN27278,2,0,0,2,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,140.4,0,5/27/2018,Canceled
INN27279,2,1,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,170.0,2,10/29/2018,Not_Canceled
INN27280,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,Offline,0,0,0,73.0,0,8/12/2018,Not_Canceled
INN27281,2,0,0,1,Not Selected,0,Room_Type 1,159,Online,0,0,0,94.5,0,8/5/2018,Canceled
INN27282,2,0,0,1,Not Selected,0,Room_Type 1,26,Online,0,0,0,100.0,0,11/11/2018,Canceled
INN27283,2,0,1,2,Not Selected,0,Room_Type 1,79,Online,0,0,0,79.2,2,12/9/2018,Not_Canceled
INN27284,2,0,1,3,Meal Plan 2,0,Room_Type 1,64,Online,0,0,0,153.0,0,10/17/2018,Canceled
INN27285,2,0,2,0,Not Selected,1,Room_Type 1,54,Online,0,0,0,85.5,1,12/27/2017,Not_Canceled
INN27286,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,61.0,0,5/13/2018,Canceled
INN27287,1,0,1,3,Meal Plan 1,0,Room_Type 4,96,Online,0,0,0,99.45,0,3/24/2018,Not_Canceled
INN27288,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,Offline,0,0,0,90.0,0,10/14/2018,Canceled
INN27289,2,1,1,2,Not Selected,0,Room_Type 1,110,Online,0,0,0,68.04,1,5/2/2018,Not_Canceled
INN27290,2,0,1,4,Meal Plan 1,0,Room_Type 1,34,Offline,0,0,0,66.0,1,2/17/2018,Not_Canceled
INN27291,2,0,2,2,Meal Plan 1,0,Room_Type 1,177,Online,0,0,0,99.45,1,7/31/2018,Not_Canceled
INN27292,2,0,0,3,Meal Plan 1,0,Room_Type 4,82,Online,0,0,0,149.4,1,9/15/2018,Canceled
INN27293,2,1,0,1,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,115.2,0,3/24/2018,Canceled
INN27294,2,0,0,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,130.0,1,11/11/2018,Not_Canceled
INN27295,2,1,0,2,Meal Plan 1,0,Room_Type 4,50,Online,0,0,0,146.7,1,4/21/2018,Not_Canceled
INN27296,2,0,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,120.0,1,12/29/2018,Not_Canceled
INN27297,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,79.2,0,3/22/2018,Not_Canceled
INN27298,2,0,1,1,Meal Plan 2,0,Room_Type 4,45,Online,0,0,0,129.6,1,3/12/2018,Not_Canceled
INN27299,2,0,2,2,Meal Plan 1,0,Room_Type 4,212,Online,0,0,0,86.7,0,11/20/2018,Canceled
INN27300,2,1,0,3,Meal Plan 1,0,Room_Type 1,192,Online,0,0,0,121.5,1,8/9/2018,Canceled
INN27301,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Offline,0,0,0,115.0,1,9/13/2018,Canceled
INN27302,2,0,0,1,Meal Plan 2,0,Room_Type 1,71,Online,0,0,0,153.0,2,10/18/2018,Not_Canceled
INN27303,1,0,0,1,Meal Plan 1,0,Room_Type 1,66,Online,0,0,0,92.7,0,9/7/2018,Canceled
INN27304,2,0,0,2,Meal Plan 1,0,Room_Type 4,240,Online,0,0,0,140.4,0,9/30/2018,Canceled
INN27305,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,10/13/2018,Not_Canceled
INN27306,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,10/2/2017,Not_Canceled
INN27307,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,120.0,0,6/9/2018,Not_Canceled
INN27308,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,6/24/2018,Not_Canceled
INN27309,2,0,0,1,Not Selected,0,Room_Type 1,62,Online,0,0,0,116.1,1,5/25/2018,Not_Canceled
INN27310,2,0,1,2,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,140.4,1,5/2/2018,Canceled
INN27311,1,0,0,1,Meal Plan 1,0,Room_Type 5,2,Offline,0,0,0,90.0,0,11/11/2017,Not_Canceled
INN27312,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,Offline,0,0,0,120.0,0,6/20/2018,Canceled
INN27313,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,Offline,0,0,0,115.0,1,6/24/2018,Canceled
INN27314,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,78.3,0,3/3/2018,Canceled
INN27315,2,0,0,3,Not Selected,0,Room_Type 1,122,Online,0,0,0,94.5,0,5/17/2018,Not_Canceled
INN27316,2,0,0,1,Meal Plan 1,0,Room_Type 4,61,Online,0,0,0,140.4,0,5/28/2018,Canceled
INN27317,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,Offline,0,0,0,130.0,0,10/29/2017,Not_Canceled
INN27318,2,1,1,1,Meal Plan 1,0,Room_Type 1,133,Online,0,0,0,126.0,0,7/11/2018,Not_Canceled
INN27319,2,2,1,2,Meal Plan 1,0,Room_Type 6,37,Online,0,0,0,207.9,2,8/22/2018,Not_Canceled
INN27320,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,Offline,0,0,0,120.0,0,6/12/2018,Canceled
INN27321,2,2,1,2,Meal Plan 1,0,Room_Type 6,91,Online,0,0,0,198.9,0,5/6/2018,Canceled
INN27322,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,10/12/2018,Canceled
INN27323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Offline,0,0,0,75.0,0,6/17/2018,Canceled
INN27324,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,74.69,1,12/28/2017,Not_Canceled
INN27325,2,0,2,5,Meal Plan 1,0,Room_Type 1,148,Online,0,0,0,105.96,1,7/25/2018,Not_Canceled
INN27326,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,75.0,0,2/17/2018,Not_Canceled
INN27327,2,0,1,1,Not Selected,0,Room_Type 1,91,Online,0,0,0,58.9,1,4/9/2018,Not_Canceled
INN27328,2,0,1,3,Meal Plan 1,0,Room_Type 4,69,Offline,0,0,0,90.95,1,10/17/2018,Not_Canceled
INN27329,2,2,2,1,Meal Plan 1,0,Room_Type 6,12,Online,0,0,0,176.33,0,12/10/2018,Not_Canceled
INN27330,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,9/18/2017,Not_Canceled
INN27331,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,Offline,0,0,0,70.0,1,10/29/2018,Not_Canceled
INN27332,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,80.0,0,8/12/2018,Canceled
INN27333,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,Corporate,0,0,0,64.0,0,1/25/2018,Not_Canceled
INN27334,3,0,0,3,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,137.7,1,7/14/2018,Not_Canceled
INN27335,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,69.0,0,2/25/2018,Not_Canceled
INN27336,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,87.0,0,8/14/2017,Not_Canceled
INN27337,2,0,1,2,Meal Plan 1,0,Room_Type 1,156,Online,0,0,0,89.25,1,10/9/2017,Not_Canceled
INN27338,2,0,0,4,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,124.0,0,9/8/2017,Not_Canceled
INN27339,3,0,0,3,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,149.1,1,4/28/2018,Not_Canceled
INN27340,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,6/14/2018,Not_Canceled
INN27341,2,0,0,4,Meal Plan 1,0,Room_Type 1,228,Online,0,0,0,102.85,1,10/5/2018,Canceled
INN27342,3,0,2,3,Meal Plan 1,0,Room_Type 4,33,Offline,0,0,0,105.0,1,10/25/2017,Not_Canceled
INN27343,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled
INN27344,2,0,1,4,Meal Plan 1,0,Room_Type 1,203,Online,0,0,0,65.49,1,8/8/2018,Not_Canceled
INN27345,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,85.0,0,10/13/2017,Not_Canceled
INN27346,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,6.0,0,3/20/2018,Not_Canceled
INN27347,1,0,0,3,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,71.84,1,3/1/2018,Not_Canceled
INN27348,1,0,0,1,Meal Plan 2,0,Room_Type 1,3,Complementary,0,0,0,0.0,0,4/9/2018,Not_Canceled
INN27349,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Aviation,0,0,0,95.0,0,4/6/2018,Not_Canceled
INN27350,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,Offline,0,0,0,110.0,0,10/12/2017,Canceled
INN27351,1,0,0,1,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,54.98,1,3/10/2018,Not_Canceled
INN27352,2,0,0,4,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,136.35,2,6/15/2018,Not_Canceled
INN27353,2,0,1,2,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,142.0,0,10/2/2017,Not_Canceled
INN27354,2,0,2,3,Meal Plan 1,0,Room_Type 4,97,Online,0,0,0,121.14,3,10/22/2018,Not_Canceled
INN27355,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,85.0,0,2/11/2018,Canceled
INN27356,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,124.0,0,8/17/2018,Canceled
INN27357,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,0,81.0,0,2/19/2018,Not_Canceled
INN27358,2,0,2,5,Meal Plan 1,0,Room_Type 1,163,Online,0,0,0,73.37,1,4/9/2018,Not_Canceled
INN27359,1,0,0,1,Meal Plan 1,1,Room_Type 1,3,Corporate,1,0,1,67.0,1,3/3/2018,Not_Canceled
INN27360,2,0,0,1,Not Selected,0,Room_Type 1,184,Online,0,0,0,98.1,0,10/12/2018,Canceled
INN27361,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,6/7/2018,Canceled
INN27362,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Offline,0,0,0,75.0,0,9/26/2018,Canceled
INN27363,1,0,1,3,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,123.5,0,9/7/2017,Not_Canceled
INN27364,2,0,2,3,Meal Plan 1,1,Room_Type 4,45,Online,0,0,0,149.4,0,5/12/2018,Not_Canceled
INN27365,1,0,1,1,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,123.3,0,7/11/2018,Canceled
INN27366,2,0,0,4,Meal Plan 1,0,Room_Type 1,87,Offline,0,0,0,72.25,0,7/19/2018,Not_Canceled
INN27367,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,49.5,0,9/21/2017,Not_Canceled
INN27368,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,74.88,0,11/25/2018,Not_Canceled
INN27369,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,131.0,0,4/30/2018,Not_Canceled
INN27370,2,0,0,2,Meal Plan 1,1,Room_Type 4,7,Complementary,0,0,0,0.0,1,1/29/2018,Not_Canceled
INN27371,3,0,1,2,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,126.0,2,11/18/2018,Not_Canceled
INN27372,1,0,0,1,Meal Plan 1,1,Room_Type 1,28,Corporate,1,0,7,98.0,1,10/12/2018,Not_Canceled
INN27373,2,0,2,2,Meal Plan 1,0,Room_Type 5,27,Online,0,0,0,167.2,0,9/9/2018,Not_Canceled
INN27374,1,0,2,5,Meal Plan 1,0,Room_Type 1,89,Offline,0,0,0,85.0,1,9/4/2018,Not_Canceled
INN27375,2,0,2,3,Meal Plan 2,0,Room_Type 1,109,Offline,0,0,0,102.25,0,7/10/2018,Not_Canceled
INN27376,2,0,2,1,Meal Plan 1,0,Room_Type 1,53,Offline,0,0,0,77.04,0,8/27/2018,Canceled
INN27377,2,2,2,0,Meal Plan 1,0,Room_Type 2,35,Online,0,0,0,248.49,1,9/18/2018,Not_Canceled
INN27378,2,0,0,4,Meal Plan 1,0,Room_Type 4,274,Online,0,0,0,99.45,1,10/19/2018,Canceled
INN27379,2,0,2,1,Meal Plan 1,0,Room_Type 2,76,Online,0,0,0,78.15,0,3/19/2018,Canceled
INN27380,2,0,2,2,Meal Plan 1,0,Room_Type 1,61,Offline,0,0,0,63.58,0,3/19/2018,Not_Canceled
INN27381,1,0,2,2,Meal Plan 1,0,Room_Type 1,54,Offline,0,0,0,66.5,0,10/16/2018,Not_Canceled
INN27382,2,1,0,1,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,152.1,1,8/10/2018,Not_Canceled
INN27383,2,2,2,3,Meal Plan 2,0,Room_Type 6,111,Online,0,0,0,237.6,0,8/7/2018,Canceled
INN27384,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,103.0,0,3/15/2018,Not_Canceled
INN27385,2,2,2,1,Meal Plan 1,0,Room_Type 6,16,Online,0,0,0,165.0,3,9/5/2017,Not_Canceled
INN27386,2,0,1,3,Not Selected,0,Room_Type 1,38,Offline,0,0,0,59.5,0,11/10/2018,Not_Canceled
INN27387,2,0,2,3,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,81.9,0,3/5/2018,Canceled
INN27388,2,0,0,4,Meal Plan 1,0,Room_Type 4,17,Online,0,0,0,133.5,0,4/6/2018,Canceled
INN27389,1,0,0,1,Not Selected,0,Room_Type 1,15,Online,1,0,1,98.1,0,4/14/2018,Not_Canceled
INN27390,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,93.6,1,11/19/2018,Not_Canceled
INN27391,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,Offline,0,0,0,110.0,0,10/12/2017,Canceled
INN27392,2,2,0,4,Meal Plan 1,0,Room_Type 6,32,Online,0,0,0,191.7,0,6/8/2018,Canceled
INN27393,2,0,0,1,Meal Plan 1,0,Room_Type 4,67,Online,0,0,0,102.6,1,11/22/2018,Not_Canceled
INN27394,2,0,2,5,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,95.96,1,10/31/2017,Not_Canceled
INN27395,2,0,1,2,Not Selected,0,Room_Type 1,11,Online,0,0,0,75.0,0,1/15/2018,Not_Canceled
INN27396,2,0,2,2,Meal Plan 1,0,Room_Type 1,136,Online,0,0,0,93.08,0,7/2/2018,Canceled
INN27397,1,0,1,1,Not Selected,0,Room_Type 1,79,Online,0,0,0,85.5,0,3/26/2018,Not_Canceled
INN27398,3,0,1,2,Meal Plan 1,0,Room_Type 4,15,Online,0,0,0,154.33,0,4/15/2018,Canceled
INN27399,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,100.0,0,3/26/2018,Canceled
INN27400,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,105.0,0,9/3/2017,Not_Canceled
INN27401,2,0,2,5,Meal Plan 1,0,Room_Type 1,110,Online,0,0,0,119.85,4,6/13/2018,Not_Canceled
INN27402,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,111.35,0,6/2/2018,Canceled
INN27403,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,120.0,0,10/29/2017,Not_Canceled
INN27404,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,96.3,5,10/14/2017,Not_Canceled
INN27405,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,7/27/2017,Not_Canceled
INN27406,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,95.0,0,4/19/2018,Not_Canceled
INN27407,1,0,1,1,Meal Plan 1,0,Room_Type 4,0,Offline,0,0,0,45.0,1,2/15/2018,Not_Canceled
INN27408,3,0,2,5,Meal Plan 1,1,Room_Type 4,14,Online,0,0,0,139.0,1,2/14/2018,Not_Canceled
INN27409,2,0,2,5,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,68.0,0,11/20/2018,Not_Canceled
INN27410,2,0,0,1,Meal Plan 1,0,Room_Type 4,76,Online,0,0,0,131.4,0,7/2/2018,Canceled
INN27411,2,0,0,2,Not Selected,0,Room_Type 1,20,Online,0,0,0,185.0,1,11/8/2018,Not_Canceled
INN27412,1,0,0,3,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,109.85,2,6/7/2018,Not_Canceled
INN27413,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Offline,0,0,0,75.0,0,6/17/2018,Canceled
INN27414,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,85.67,0,11/24/2017,Not_Canceled
INN27415,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,Corporate,0,0,0,65.0,0,10/1/2017,Not_Canceled
INN27416,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,Corporate,0,0,0,100.0,0,9/9/2017,Not_Canceled
INN27417,1,0,0,1,Meal Plan 2,0,Room_Type 1,41,Offline,0,0,0,83.0,0,9/4/2017,Not_Canceled
INN27418,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,Offline,0,0,0,65.0,0,3/25/2018,Not_Canceled
INN27419,1,0,0,3,Meal Plan 1,0,Room_Type 1,238,Offline,0,0,0,80.0,0,10/13/2018,Not_Canceled
INN27420,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,Offline,0,0,0,130.0,0,11/5/2018,Not_Canceled
INN27421,2,0,0,3,Not Selected,0,Room_Type 1,86,Online,0,0,0,85.5,0,4/14/2018,Canceled
INN27422,2,1,0,2,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,130.5,0,7/8/2018,Canceled
INN27423,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,Online,0,0,0,156.0,2,8/26/2017,Not_Canceled
INN27424,2,2,0,1,Meal Plan 1,0,Room_Type 7,39,Online,0,0,0,223.76,1,8/13/2018,Not_Canceled
INN27425,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,Offline,0,0,0,110.0,0,9/8/2018,Canceled
INN27426,2,0,1,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,106.0,0,2/13/2018,Canceled
INN27427,2,0,2,1,Meal Plan 1,1,Room_Type 1,49,Online,0,0,0,115.2,2,12/5/2017,Not_Canceled
INN27428,2,0,0,4,Meal Plan 1,0,Room_Type 5,112,Offline,0,0,0,116.28,0,8/24/2018,Canceled
INN27429,3,0,1,4,Meal Plan 1,0,Room_Type 4,24,Offline,0,0,0,105.0,0,10/19/2017,Not_Canceled
INN27430,1,0,1,0,Meal Plan 1,0,Room_Type 1,26,Corporate,1,2,12,65.0,0,7/11/2018,Not_Canceled
INN27431,2,1,0,3,Not Selected,0,Room_Type 1,31,Online,0,0,0,108.0,1,8/30/2018,Not_Canceled
INN27432,2,1,1,2,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,112.2,1,11/11/2018,Canceled
INN27433,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,Offline,0,0,0,94.5,0,7/11/2017,Canceled
INN27434,2,1,2,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,152.1,0,7/3/2018,Canceled
