Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,date of reservation,booking status
INN25461,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,102.0,0,9/25/2017,Canceled
INN25462,2,0,0,4,Meal Plan 1,0,Room_Type 1,33,Offline,0,0,0,85.5,0,4/5/2018,Not_Canceled
INN25463,1,1,1,4,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,135.15,2,5/9/2018,Not_Canceled
INN25464,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,12.0,1,8/25/2017,Not_Canceled
INN25465,2,0,1,0,Not Selected,0,Room_Type 1,54,Online,0,0,0,85.5,0,4/18/2018,Canceled
INN25466,2,0,1,0,Not Selected,0,Room_Type 1,179,Online,0,0,0,85.5,1,7/17/2018,Canceled
INN25467,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,71.8,0,12/5/2017,Not_Canceled
INN25468,2,0,1,0,Not Selected,0,Room_Type 1,31,Online,0,0,0,94.5,0,4/24/2018,Canceled
INN25469,2,0,2,5,Not Selected,0,Room_Type 1,107,Online,0,0,0,76.69,1,12/21/2018,Not_Canceled
INN25470,2,0,1,4,Meal Plan 2,0,Room_Type 4,146,Online,0,0,0,166.5,2,10/19/2018,Not_Canceled
INN25471,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,Offline,0,0,0,112.0,1,5/21/2018,Not_Canceled
INN25472,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,6/7/2018,Canceled
INN25473,1,0,0,1,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,67.5,0,11/12/2018,Not_Canceled
INN25474,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,5/31/2018,Canceled
INN25475,2,1,1,4,Not Selected,0,Room_Type 1,90,Online,0,0,0,88.74,0,12/26/2018,Canceled
INN25476,2,0,0,2,Not Selected,0,Room_Type 1,8,Online,0,0,0,139.0,2,8/11/2018,Not_Canceled
INN25477,2,0,1,4,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,55.38,0,3/2/2018,Not_Canceled
INN25478,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,99.0,1,8/11/2017,Not_Canceled
INN25479,1,0,3,7,Meal Plan 1,0,Room_Type 1,3,Corporate,1,4,46,65.0,0,9/26/2018,Not_Canceled
INN25480,1,0,1,3,Meal Plan 1,0,Room_Type 1,10,Offline,0,0,0,87.0,0,2/22/2018,Not_Canceled
INN25481,2,0,0,4,Meal Plan 1,0,Room_Type 1,169,Online,0,0,0,90.9,0,10/25/2018,Canceled
INN25482,3,0,1,2,Meal Plan 1,0,Room_Type 4,58,Online,0,0,0,159.3,2,6/10/2018,Not_Canceled
INN25483,2,0,0,4,Meal Plan 1,0,Room_Type 4,163,Online,0,0,0,99.45,1,6/29/2018,Not_Canceled
INN25484,1,0,0,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,94.5,2,10/20/2017,Not_Canceled
INN25485,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,79.0,0,2/13/2018,Not_Canceled
INN25486,1,0,1,3,Meal Plan 1,1,Room_Type 1,5,Online,0,0,0,135.0,0,10/19/2017,Not_Canceled
INN25487,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,84.0,0,7/26/2018,Not_Canceled
INN25488,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,Offline,0,0,0,95.0,0,10/30/2017,Not_Canceled
INN25489,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,117.9,1,3/31/2018,Not_Canceled
INN25490,1,0,0,3,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,96.0,0,5/3/2018,Not_Canceled
INN25491,3,0,0,2,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,140.0,1,11/18/2018,Not_Canceled
INN25492,3,0,0,4,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,152.1,0,8/24/2018,Canceled
INN25493,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,9/18/2017,Not_Canceled
INN25494,2,2,2,2,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,150.3,3,7/3/2018,Not_Canceled
INN25495,2,0,2,5,Meal Plan 1,0,Room_Type 5,49,Offline,1,1,0,91.44,0,2/22/2018,Canceled
INN25496,2,0,1,0,Not Selected,0,Room_Type 1,93,Online,0,0,0,85.5,1,6/26/2018,Not_Canceled
INN25497,2,0,1,0,Not Selected,0,Room_Type 1,49,Online,0,0,0,93.15,0,7/11/2018,Canceled
INN25498,2,0,0,3,Not Selected,0,Room_Type 1,140,Online,0,0,0,108.0,2,10/11/2018,Canceled
INN25499,0,2,1,2,Meal Plan 1,0,Room_Type 2,145,Online,0,0,0,106.32,0,8/15/2018,Not_Canceled
INN25500,2,1,2,4,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,106.53,2,3/31/2018,Not_Canceled
INN25501,3,0,2,1,Meal Plan 1,0,Room_Type 4,85,Online,0,0,0,134.7,2,6/26/2018,Not_Canceled
INN25502,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,Offline,0,0,0,76.67,0,10/10/2017,Not_Canceled
INN25503,2,0,1,2,Meal Plan 1,0,Room_Type 1,92,Online,0,0,0,117.9,2,8/26/2018,Not_Canceled
INN25504,2,0,0,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,63.76,0,10/21/2018,Not_Canceled
INN25505,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,Offline,0,0,0,85.0,0,6/30/2018,Canceled
INN25506,2,0,2,8,Not Selected,0,Room_Type 1,16,Online,0,0,0,75.99,0,12/7/2018,Not_Canceled
INN25507,2,0,2,1,Meal Plan 1,1,Room_Type 1,53,Online,0,0,0,117.9,1,6/19/2018,Not_Canceled
INN25508,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,80.85,1,9/3/2017,Not_Canceled
INN25509,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,96.3,1,7/1/2018,Not_Canceled
INN25510,3,0,0,5,Meal Plan 1,0,Room_Type 4,142,Online,0,0,0,136.85,1,7/5/2018,Not_Canceled
INN25511,2,0,0,3,Meal Plan 1,0,Room_Type 1,133,Online,0,0,0,105.3,2,7/12/2018,Not_Canceled
INN25512,3,0,2,2,Meal Plan 1,0,Room_Type 4,113,Online,0,0,0,134.3,2,7/10/2018,Not_Canceled
INN25513,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Offline,0,0,0,75.0,0,9/26/2018,Canceled
INN25514,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Offline,0,0,0,115.0,1,8/18/2018,Canceled
INN25515,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,Offline,0,0,0,109.0,1,1/2/2018,Not_Canceled
INN25516,3,0,3,7,Meal Plan 1,0,Room_Type 4,205,Online,0,0,0,117.64,0,12/23/2018,Not_Canceled
INN25517,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,Complementary,1,0,13,0.0,2,1/13/2018,Not_Canceled
INN25518,2,0,1,0,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,89.25,0,9/6/2017,Not_Canceled
INN25519,2,0,0,2,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,114.73,1,10/5/2018,Not_Canceled
INN25520,2,0,2,3,Meal Plan 1,0,Room_Type 1,244,Online,0,0,0,85.85,0,10/30/2018,Canceled
INN25521,2,0,0,2,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,140.4,0,5/26/2018,Canceled
INN25522,2,0,2,3,Meal Plan 1,0,Room_Type 1,13,Offline,0,0,0,63.58,0,3/13/2018,Not_Canceled
INN25523,2,0,1,1,Not Selected,0,Room_Type 1,31,Online,0,0,0,116.1,0,3/26/2018,Canceled
INN25524,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,10/2/2017,Not_Canceled
INN25525,2,0,1,2,Meal Plan 1,0,Room_Type 4,31,Offline,0,0,0,75.0,0,10/26/2017,Not_Canceled
INN25526,2,0,1,5,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,72.75,1,11/9/2017,Not_Canceled
INN25527,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,Offline,0,0,0,100.0,0,5/20/2018,Canceled
INN25528,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,6/15/2018,Canceled
INN25529,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,112.0,1,7/14/2018,Canceled
INN25530,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,Corporate,1,1,0,67.0,0,5/18/2018,Not_Canceled
INN25531,2,0,0,3,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,101.0,0,1/19/2018,Not_Canceled
INN25532,2,0,0,3,Meal Plan 2,0,Room_Type 1,150,Offline,0,0,0,90.0,1,6/16/2018,Not_Canceled
INN25533,3,0,1,1,Meal Plan 1,0,Room_Type 6,48,Online,0,0,0,158.0,1,10/22/2018,Not_Canceled
INN25534,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,Online,1,1,0,120.0,2,10/20/2017,Not_Canceled
INN25535,2,0,2,1,Meal Plan 1,0,Room_Type 2,73,Online,0,0,0,71.52,1,2/21/2018,Not_Canceled
INN25536,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,100.0,0,10/15/2017,Not_Canceled
INN25537,2,0,0,5,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,68.0,0,11/1/2018,Not_Canceled
INN25538,2,0,2,1,Meal Plan 1,0,Room_Type 4,142,Online,0,0,0,114.3,0,5/22/2018,Not_Canceled
INN25539,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,6,65.0,1,6/13/2018,Not_Canceled
INN25540,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,75.0,0,11/8/2018,Not_Canceled
INN25541,1,0,0,3,Meal Plan 1,0,Room_Type 1,101,Offline,0,0,0,80.0,0,10/13/2018,Not_Canceled
INN25542,1,0,1,0,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,86.0,0,2/7/2018,Not_Canceled
INN25543,1,0,1,0,Not Selected,0,Room_Type 1,31,Offline,0,0,0,63.0,0,11/7/2018,Not_Canceled
INN25544,2,2,1,1,Meal Plan 1,0,Room_Type 6,15,Online,0,0,0,153.0,0,8/29/2017,Canceled
INN25545,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,31.0,1,2/26/2018,Not_Canceled
INN25546,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,81.9,0,3/9/2018,Canceled
INN25547,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,65.0,0,10/17/2017,Not_Canceled
INN25548,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,Offline,0,0,0,46.0,0,1/30/2018,Not_Canceled
INN25549,1,0,0,3,Meal Plan 1,0,Room_Type 1,174,Offline,0,0,0,95.67,0,9/22/2018,Not_Canceled
INN25550,2,0,0,4,Not Selected,0,Room_Type 1,4,Online,0,0,0,67.58,2,12/20/2018,Not_Canceled
INN25551,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,Offline,0,0,0,130.0,0,10/29/2017,Not_Canceled
INN25552,3,0,0,2,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,146.7,2,6/29/2018,Not_Canceled
INN25553,2,0,0,2,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,135.9,0,9/2/2018,Canceled
INN25554,2,0,0,4,Meal Plan 1,0,Room_Type 1,183,Online,0,0,0,93.08,1,8/24/2018,Canceled
INN25555,2,0,1,3,Meal Plan 1,0,Room_Type 4,102,Online,0,0,0,132.6,1,5/5/2018,Not_Canceled
INN25556,1,0,0,3,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,120.0,0,9/17/2017,Not_Canceled
INN25557,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,11/3/2018,Canceled
INN25558,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,76.92,0,6/21/2018,Canceled
INN25559,2,0,0,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,88.0,0,12/7/2018,Not_Canceled
INN25560,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Offline,0,0,0,115.0,1,6/6/2018,Canceled
INN25561,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,85.0,0,10/30/2017,Not_Canceled
INN25562,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,120.0,0,6/8/2018,Not_Canceled
INN25563,2,0,1,0,Meal Plan 1,0,Room_Type 4,23,Offline,0,0,0,92.0,0,11/6/2018,Not_Canceled
INN25564,2,0,0,4,Meal Plan 1,0,Room_Type 4,92,Online,0,0,0,89.25,2,7/15/2017,Canceled
INN25565,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,80.3,1,2/5/2018,Not_Canceled
INN25566,2,0,1,2,Meal Plan 1,0,Room_Type 4,14,Offline,0,0,0,98.67,1,10/30/2017,Not_Canceled
INN25567,2,0,0,2,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,114.3,1,8/16/2018,Not_Canceled
INN25568,2,0,3,7,Not Selected,0,Room_Type 1,261,Online,0,0,0,68.51,0,12/26/2018,Canceled
INN25569,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,106.0,3,8/20/2017,Not_Canceled
INN25570,3,0,1,0,Meal Plan 1,0,Room_Type 4,67,Online,0,0,0,168.3,1,9/12/2018,Canceled
INN25571,3,0,1,4,Meal Plan 1,0,Room_Type 1,114,Online,0,0,0,109.8,2,12/28/2017,Canceled
INN25572,1,0,0,1,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,115.0,0,10/15/2018,Canceled
INN25573,1,0,0,3,Not Selected,0,Room_Type 1,1,Online,0,0,0,78.0,2,12/14/2018,Not_Canceled
INN25574,2,0,0,1,Meal Plan 1,0,Room_Type 1,182,Online,0,0,0,96.3,2,7/28/2018,Canceled
INN25575,2,0,1,4,Meal Plan 1,0,Room_Type 1,97,Online,0,0,0,117.9,1,8/8/2018,Not_Canceled
INN25576,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,Offline,0,0,0,76.67,0,9/4/2017,Not_Canceled
INN25577,2,0,2,5,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,140.4,1,5/12/2018,Not_Canceled
INN25578,2,0,0,2,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,102.6,1,11/4/2017,Not_Canceled
INN25579,2,0,1,2,Meal Plan 1,0,Room_Type 1,20,Offline,0,0,0,80.0,0,11/14/2018,Not_Canceled
INN25580,2,0,2,3,Meal Plan 1,0,Room_Type 4,41,Offline,0,0,0,60.0,1,11/8/2017,Not_Canceled
INN25581,2,0,0,1,Not Selected,0,Room_Type 1,225,Online,0,0,0,67.5,0,11/25/2018,Canceled
INN25582,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,Aviation,0,0,0,95.0,0,4/20/2018,Not_Canceled
INN25583,2,0,1,0,Meal Plan 1,0,Room_Type 1,92,Online,0,0,0,96.3,0,6/27/2018,Canceled
INN25584,2,0,1,3,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,112.5,0,4/7/2018,Not_Canceled
INN25585,2,0,2,3,Meal Plan 1,0,Room_Type 1,168,Offline,0,0,0,72.25,2,8/12/2018,Not_Canceled
INN25586,1,0,0,1,Not Selected,0,Room_Type 1,7,Online,0,0,0,129.0,1,9/20/2018,Canceled
INN25587,2,0,1,2,Meal Plan 1,0,Room_Type 4,15,Online,1,0,1,164.0,0,9/26/2018,Not_Canceled
INN25588,3,0,2,2,Meal Plan 1,0,Room_Type 1,186,Offline,0,0,0,96.9,1,7/22/2018,Not_Canceled
INN25589,2,1,0,3,Meal Plan 1,0,Room_Type 1,104,Online,0,0,0,143.1,0,6/9/2018,Canceled
INN25590,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,126.9,1,5/21/2018,Not_Canceled
INN25591,2,1,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,109.8,1,12/8/2018,Not_Canceled
INN25592,3,0,0,1,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,137.7,0,4/12/2018,Canceled
INN25593,1,0,2,7,Meal Plan 1,0,Room_Type 1,215,Online,0,0,0,90.95,1,7/29/2018,Not_Canceled
INN25594,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,Offline,0,0,0,94.5,0,7/25/2017,Canceled
INN25595,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,11/4/2018,Canceled
INN25596,2,0,2,0,Not Selected,0,Room_Type 1,3,Online,0,0,0,113.0,2,6/26/2018,Not_Canceled
INN25597,3,0,2,6,Meal Plan 1,0,Room_Type 4,150,Online,0,0,0,126.86,1,6/30/2018,Canceled
INN25598,2,0,1,2,Meal Plan 1,0,Room_Type 4,36,Online,0,0,0,61.75,1,2/12/2018,Not_Canceled
INN25599,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,Offline,0,0,0,90.0,0,6/24/2018,Canceled
INN25600,2,1,0,1,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,121.5,0,8/13/2018,Canceled
INN25601,2,0,1,4,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,96.05,0,4/6/2018,Not_Canceled
INN25602,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,6/6/2018,Not_Canceled
INN25603,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,85.0,1,2/18/2018,Not_Canceled
INN25604,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,89.0,1,4/8/2018,Not_Canceled
INN25605,2,0,1,1,Meal Plan 1,1,Room_Type 1,44,Online,0,0,0,95.4,0,9/21/2017,Not_Canceled
INN25606,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,Offline,0,0,0,62.8,0,4/20/2018,Canceled
INN25607,1,0,1,0,Meal Plan 1,0,Room_Type 1,111,Offline,0,0,0,120.0,0,10/10/2018,Canceled
INN25608,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,11/4/2018,Canceled
INN25609,2,0,2,3,Meal Plan 1,0,Room_Type 1,256,Online,0,0,0,100.75,0,10/16/2018,Canceled
INN25610,1,0,1,2,Meal Plan 1,0,Room_Type 6,63,Online,0,0,0,193.68,0,11/7/2018,Not_Canceled
INN25611,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Offline,0,0,0,115.0,1,8/18/2018,Canceled
INN25612,1,0,0,2,Meal Plan 1,0,Room_Type 1,79,Offline,0,0,0,70.0,0,11/13/2017,Not_Canceled
INN25613,2,0,0,1,Meal Plan 1,0,Room_Type 4,150,Online,0,0,0,109.8,1,8/27/2018,Not_Canceled
INN25614,2,0,0,2,Meal Plan 1,0,Room_Type 1,72,Online,0,0,0,89.25,0,9/16/2017,Canceled
INN25615,2,1,0,5,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,135.15,0,5/31/2018,Canceled
INN25616,2,0,2,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,90.0,0,8/16/2017,Not_Canceled
INN25617,2,0,2,2,Meal Plan 1,0,Room_Type 4,148,Online,0,0,0,108.16,1,5/29/2018,Not_Canceled
INN25618,2,0,0,1,Meal Plan 1,1,Room_Type 1,148,Online,0,0,0,105.3,0,4/28/2018,Not_Canceled
INN25619,2,0,0,3,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,80.3,0,3/3/2018,Not_Canceled
INN25620,2,0,0,1,Not Selected,0,Room_Type 1,31,Online,0,0,0,88.0,2,11/19/2018,Not_Canceled
