Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,date of reservation,booking status
INN14537,3,0,0,2,Meal Plan 1,0,Room_Type 4,111,Online,0,0,0,155.7,1,8/11/2018,Not_Canceled
INN14538,2,0,0,4,Not Selected,0,Room_Type 1,78,Online,0,0,0,62.18,0,4/12/2018,Canceled
INN14539,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,10/12/2018,Canceled
INN14540,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Offline,0,0,0,75.0,0,9/26/2018,Canceled
INN14541,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,100.0,0,6/5/2018,Canceled
INN14542,3,0,0,3,Meal Plan 1,0,Room_Type 1,147,Offline,0,0,0,124.0,0,6/2/2018,Canceled
INN14543,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,76.0,0,2/27/2018,Not_Canceled
INN14544,2,0,2,2,Meal Plan 2,1,Room_Type 1,14,Online,0,0,0,113.0,3,9/4/2017,Not_Canceled
INN14545,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85.0,0,12/2/2018,Not_Canceled
INN14546,2,0,2,3,Meal Plan 1,0,Room_Type 4,109,Offline,0,0,0,90.96,1,5/8/2018,Not_Canceled
INN14547,2,0,0,3,Meal Plan 1,0,Room_Type 1,158,Online,0,0,0,114.3,0,7/7/2018,Canceled
INN14548,2,0,1,2,Not Selected,0,Room_Type 1,53,Online,0,0,0,116.1,1,5/30/2018,Not_Canceled
INN14549,2,0,0,4,Meal Plan 1,0,Room_Type 4,213,Online,0,0,0,118.15,1,8/31/2018,Canceled
INN14550,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,81.75,0,5/15/2018,Not_Canceled
INN14551,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Complementary,0,0,0,0.0,0,9/17/2017,Not_Canceled
INN14552,2,0,2,2,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,143.0,1,8/26/2018,Not_Canceled
INN14553,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,124.0,1,8/15/2017,Not_Canceled
INN14554,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,10/12/2017,Not_Canceled
INN14555,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,124.0,0,8/18/2017,Not_Canceled
INN14556,3,0,0,3,Meal Plan 1,0,Room_Type 1,128,Offline,0,0,0,105.4,1,5/4/2018,Not_Canceled
INN14557,2,0,2,1,Meal Plan 1,0,Room_Type 1,196,Online,0,0,0,105.3,0,8/28/2018,Canceled
INN14558,2,0,2,1,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,106.2,2,12/5/2017,Not_Canceled
INN14559,2,0,0,4,Not Selected,0,Room_Type 1,25,Online,0,0,0,85.0,1,11/1/2018,Not_Canceled
INN14560,2,0,2,1,Not Selected,0,Room_Type 1,138,Online,0,0,0,63.36,0,2/28/2018,Canceled
INN14561,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,Offline,0,0,0,100.0,0,10/3/2018,Canceled
INN14562,2,0,1,3,Not Selected,0,Room_Type 1,33,Online,0,0,0,74.25,0,12/10/2017,Not_Canceled
INN14563,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,77.0,0,11/28/2018,Not_Canceled
INN14564,2,0,0,1,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,131.0,0,4/22/2018,Canceled
INN14565,2,0,0,3,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,49.07,1,11/26/2017,Not_Canceled
INN14566,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,9/18/2017,Not_Canceled
INN14567,2,0,0,3,Meal Plan 1,0,Room_Type 1,129,Online,0,0,0,126.9,0,6/2/2018,Canceled
INN14568,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,Online,0,0,0,73.95,0,12/1/2018,Canceled
INN14569,2,0,1,1,Meal Plan 1,0,Room_Type 1,149,Online,0,0,0,90.0,1,3/19/2018,Not_Canceled
INN14570,2,0,0,4,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,85.59,1,11/4/2017,Not_Canceled
INN14571,1,0,1,4,Meal Plan 2,0,Room_Type 1,12,Offline,0,0,0,110.5,0,10/5/2017,Not_Canceled
INN14572,2,0,2,2,Meal Plan 1,0,Room_Type 1,65,Offline,0,0,0,129.2,0,9/26/2017,Not_Canceled
INN14573,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,Offline,0,0,0,75.0,0,4/6/2018,Canceled
INN14574,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,73.0,0,11/20/2017,Not_Canceled
INN14575,2,0,2,5,Meal Plan 1,0,Room_Type 4,66,Online,0,0,0,138.6,0,9/6/2018,Canceled
INN14576,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,Offline,0,0,0,110.0,0,10/12/2017,Canceled
INN14577,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,Offline,0,0,0,106.0,0,4/22/2018,Canceled
INN14578,1,0,2,3,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,102.0,2,3/3/2018,Not_Canceled
INN14579,2,2,0,4,Meal Plan 2,0,Room_Type 6,48,Online,0,0,0,233.1,0,8/30/2018,Canceled
INN14580,2,1,0,2,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,109.8,0,12/22/2018,Canceled
INN14581,2,0,1,4,Meal Plan 1,0,Room_Type 4,32,Offline,0,0,0,68.0,1,10/26/2017,Not_Canceled
INN14582,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Corporate,1,0,1,66.0,1,2/25/2018,Not_Canceled
INN14583,2,0,0,2,Not Selected,0,Room_Type 1,13,Online,0,0,0,129.0,1,8/23/2018,Canceled
INN14584,2,0,2,1,Meal Plan 1,1,Room_Type 1,64,Online,0,0,0,117.9,1,6/19/2018,Not_Canceled
INN14585,2,0,0,2,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,96.3,1,11/13/2017,Not_Canceled
INN14586,2,0,0,2,Meal Plan 1,0,Room_Type 1,146,Online,0,0,0,123.3,1,8/11/2018,Not_Canceled
INN14587,3,0,2,5,Meal Plan 1,0,Room_Type 1,231,Offline,0,0,0,96.9,2,8/23/2018,Not_Canceled
INN14588,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,Offline,0,0,0,120.0,0,6/20/2018,Canceled
INN14589,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,Online,0,0,0,94.94,1,9/2/2018,Not_Canceled
INN14590,2,0,1,3,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,83.9,1,3/3/2018,Not_Canceled
INN14591,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,Offline,0,0,0,70.0,0,12/29/2017,Not_Canceled
INN14592,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,60.0,0,1/15/2018,Not_Canceled
INN14593,1,0,1,4,Meal Plan 2,0,Room_Type 1,26,Online,0,0,0,79.92,0,12/21/2018,Canceled
INN14594,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,Offline,0,0,0,65.0,0,10/15/2017,Canceled
INN14595,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,19.15,0,9/25/2017,Canceled
INN14596,2,0,0,3,Meal Plan 1,0,Room_Type 1,117,Online,0,0,0,114.3,1,8/9/2018,Not_Canceled
INN14597,2,0,0,2,Meal Plan 1,0,Room_Type 4,95,Online,0,0,0,132.3,3,10/6/2018,Not_Canceled
INN14598,2,0,0,1,Not Selected,0,Room_Type 1,16,Online,0,0,0,135.0,0,10/7/2018,Canceled
INN14599,2,0,2,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,9/20/2017,Not_Canceled
INN14600,2,0,0,1,Meal Plan 1,0,Room_Type 1,44,Corporate,0,0,0,75.0,0,7/8/2018,Not_Canceled
INN14601,2,0,1,3,Meal Plan 1,1,Room_Type 1,93,Corporate,0,0,0,161.15,1,11/7/2018,Not_Canceled
INN14602,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,60.0,0,2/28/2018,Canceled
INN14603,2,0,0,3,Not Selected,0,Room_Type 6,3,Online,0,0,0,153.0,0,8/11/2017,Canceled
INN14604,2,0,0,2,Not Selected,0,Room_Type 1,29,Online,0,0,0,81.55,2,3/4/2018,Not_Canceled
INN14605,2,0,0,4,Meal Plan 1,0,Room_Type 5,112,Offline,0,0,0,92.65,2,8/24/2018,Not_Canceled
INN14606,2,0,1,1,Meal Plan 1,0,Room_Type 1,66,Online,0,0,0,105.3,0,4/23/2018,Canceled
INN14607,2,2,2,3,Meal Plan 1,0,Room_Type 6,13,Online,0,0,0,192.0,1,12/26/2017,Not_Canceled
INN14608,2,0,2,3,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,136.0,1,10/18/2017,Not_Canceled
INN14609,2,0,1,2,Meal Plan 1,0,Room_Type 6,69,Offline,0,0,0,82.0,0,1/29/2018,Not_Canceled
INN14610,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,86.0,0,2/18/2018,Not_Canceled
INN14611,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,101.0,0,6/23/2018,Canceled
INN14612,2,0,2,3,Meal Plan 1,0,Room_Type 4,55,Offline,0,0,0,60.0,0,11/15/2017,Not_Canceled
INN14613,3,0,1,2,Not Selected,0,Room_Type 1,14,Online,0,0,0,100.87,1,9/14/2017,Not_Canceled
INN14614,2,0,2,1,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,81.08,0,4/24/2018,Not_Canceled
INN14615,2,0,0,1,Meal Plan 1,1,Room_Type 4,1,Online,0,0,0,125.0,1,3/30/2018,Not_Canceled
INN14616,2,0,0,2,Meal Plan 1,0,Room_Type 4,14,Online,0,0,0,142.0,0,4/15/2018,Canceled
INN14617,1,0,1,2,Meal Plan 1,1,Room_Type 6,0,Complementary,0,0,0,0.0,1,9/5/2018,Not_Canceled
INN14618,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,185.0,0,9/25/2017,Not_Canceled
INN14619,2,1,0,2,Meal Plan 1,0,Room_Type 1,55,Online,0,0,0,113.4,1,11/11/2018,Canceled
INN14620,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,Offline,0,0,0,80.75,2,10/21/2018,Not_Canceled
INN14621,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,77.0,0,11/28/2018,Not_Canceled
INN14622,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled
INN14623,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,Offline,0,0,0,80.0,0,10/13/2018,Not_Canceled
INN14624,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,Offline,0,0,0,85.0,0,10/20/2018,Not_Canceled
INN14625,3,0,2,1,Meal Plan 1,0,Room_Type 4,63,Online,0,0,0,141.3,1,6/19/2018,Not_Canceled
INN14626,2,0,0,3,Meal Plan 1,0,Room_Type 4,54,Online,0,0,0,139.5,3,10/13/2018,Not_Canceled
INN14627,2,0,2,5,Meal Plan 1,0,Room_Type 1,134,Online,0,0,0,119.85,1,6/9/2018,Canceled
INN14628,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,Offline,0,0,0,65.0,0,9/29/2017,Not_Canceled
INN14629,1,0,0,2,Meal Plan 1,0,Room_Type 1,73,Online,0,0,0,90.9,0,4/7/2018,Canceled
INN14630,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,Offline,0,0,0,140.0,1,9/28/2018,Not_Canceled
INN14631,2,0,1,2,Meal Plan 1,0,Room_Type 1,249,Online,0,0,0,96.3,0,10/28/2018,Canceled
INN14632,2,0,0,3,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,116.0,0,3/3/2018,Canceled
INN14633,2,0,2,2,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,78.3,1,2/13/2018,Not_Canceled
INN14634,2,0,0,4,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,91.1,0,1/13/2018,Not_Canceled
INN14635,2,0,1,1,Meal Plan 1,0,Room_Type 2,75,Online,0,0,0,78.0,0,3/21/2018,Not_Canceled
INN14636,2,0,2,5,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,123.17,0,7/16/2018,Canceled
INN14637,2,0,1,1,Not Selected,0,Room_Type 1,24,Online,0,0,0,107.1,0,9/26/2018,Canceled
INN14638,3,0,1,3,Meal Plan 1,0,Room_Type 6,22,Online,0,0,0,206.0,2,6/13/2018,Not_Canceled
INN14639,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,6/2/2018,Not_Canceled
INN14640,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Offline,0,0,0,110.0,0,10/16/2018,Canceled
INN14641,1,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,159.0,0,9/15/2018,Not_Canceled
INN14642,2,0,1,4,Not Selected,0,Room_Type 1,99,Online,0,0,0,94.35,1,6/27/2018,Not_Canceled
INN14643,2,0,2,3,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,100.28,1,3/10/2018,Not_Canceled
INN14644,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,96.0,0,5/29/2018,Not_Canceled
INN14645,2,0,0,1,Not Selected,0,Room_Type 1,159,Online,0,0,0,94.5,0,8/5/2018,Canceled
INN14646,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,95.0,2,8/11/2017,Not_Canceled
INN14647,2,0,0,4,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,76.5,1,8/12/2017,Not_Canceled
INN14648,2,0,2,1,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,103.67,0,12/27/2017,Not_Canceled
INN14649,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,Offline,0,0,0,94.5,0,8/1/2017,Not_Canceled
INN14650,1,0,2,1,Meal Plan 1,0,Room_Type 1,17,Corporate,0,0,0,65.0,0,9/20/2017,Not_Canceled
INN14651,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,130.0,2,11/2/2018,Not_Canceled
INN14652,2,0,2,1,Meal Plan 1,0,Room_Type 1,155,Online,0,0,0,96.3,1,6/26/2018,Not_Canceled
INN14653,2,0,2,1,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,120.0,0,9/19/2017,Not_Canceled
INN14654,2,1,0,1,Meal Plan 2,0,Room_Type 1,39,Online,0,0,0,194.85,0,9/21/2018,Not_Canceled
INN14655,2,0,0,2,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,96.3,1,4/12/2018,Not_Canceled
INN14656,1,0,1,0,Not Selected,0,Room_Type 1,0,Offline,0,0,0,66.4,0,5/9/2018,Not_Canceled
INN14657,2,0,0,3,Meal Plan 1,0,Room_Type 2,166,Online,0,0,0,73.6,2,4/21/2018,Not_Canceled
INN14658,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,106.0,2,8/19/2017,Not_Canceled
INN14659,2,0,2,1,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,118.8,1,10/2/2018,Canceled
INN14660,2,0,0,2,Meal Plan 1,1,Room_Type 1,159,Online,0,0,0,105.3,0,7/19/2018,Canceled
INN14661,3,0,0,2,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,182.0,2,3/24/2018,Not_Canceled
INN14662,1,0,0,1,Meal Plan 1,1,Room_Type 1,20,Corporate,1,0,10,88.0,1,11/29/2018,Not_Canceled
INN14663,2,0,0,3,Meal Plan 1,0,Room_Type 2,86,Online,0,0,0,97.54,1,7/26/2018,Not_Canceled
INN14664,2,2,0,4,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,176.0,2,7/27/2018,Not_Canceled
INN14665,2,0,0,3,Meal Plan 1,0,Room_Type 1,126,Offline,0,0,0,55.0,0,3/24/2018,Not_Canceled
INN14666,3,0,1,2,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,157.0,2,4/11/2018,Not_Canceled
INN14667,2,0,2,1,Meal Plan 1,1,Room_Type 1,8,Online,0,0,0,149.0,1,10/30/2018,Not_Canceled
INN14668,2,0,0,5,Meal Plan 1,0,Room_Type 1,156,Online,0,0,0,131.52,0,11/8/2018,Canceled
INN14669,2,0,0,1,Meal Plan 1,0,Room_Type 4,31,Online,0,0,0,140.4,1,5/20/2018,Not_Canceled
INN14670,2,0,0,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,114.3,1,8/10/2018,Not_Canceled
INN14671,1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,127.0,1,6/28/2018,Not_Canceled
INN14672,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,127.67,0,6/21/2018,Canceled
INN14673,2,0,1,1,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,154.1,1,8/6/2018,Not_Canceled
INN14674,2,2,2,1,Meal Plan 1,0,Room_Type 6,4,Online,0,0,0,152.85,2,4/17/2018,Not_Canceled
INN14675,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,116.0,0,4/11/2018,Canceled
INN14676,2,0,0,3,Meal Plan 1,0,Room_Type 4,24,Online,0,0,0,94.93,0,12/8/2018,Not_Canceled
INN14677,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,Offline,0,0,0,160.0,0,9/30/2018,Canceled
INN14678,2,0,2,1,Meal Plan 1,0,Room_Type 1,177,Offline,0,0,0,90.9,0,10/30/2018,Not_Canceled
INN14679,2,0,2,1,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,151.5,1,10/8/2018,Not_Canceled
INN14680,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled
INN14681,2,0,2,4,Meal Plan 1,0,Room_Type 4,58,Online,0,0,0,128.1,1,9/4/2018,Canceled
INN14682,2,0,0,2,Meal Plan 1,0,Room_Type 1,46,Online,0,0,0,80.3,1,1/22/2018,Not_Canceled
INN14683,2,0,1,1,Not Selected,0,Room_Type 1,104,Online,0,0,0,116.1,1,5/23/2018,Not_Canceled
INN14684,2,0,1,2,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,102.6,0,12/26/2018,Canceled
INN14685,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85.0,0,12/2/2018,Not_Canceled
INN14686,1,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,89.0,0,7/29/2018,Not_Canceled
INN14687,2,0,0,1,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,140.0,1,11/5/2018,Canceled
INN14688,1,0,1,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,72.9,0,1/23/2018,Canceled
INN14689,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,79.0,0,1/28/2018,Not_Canceled
INN14690,1,0,0,4,Meal Plan 1,1,Room_Type 1,213,Online,0,0,0,118.65,0,9/27/2018,Canceled
INN14691,2,0,2,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,126.0,1,9/20/2017,Not_Canceled
INN14692,2,0,0,2,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,78.3,0,2/26/2018,Canceled
INN14693,2,0,2,5,Not Selected,0,Room_Type 1,34,Online,0,0,0,54.71,1,12/3/2018,Not_Canceled
INN14694,2,0,2,1,Meal Plan 1,0,Room_Type 4,152,Offline,0,0,0,62.0,1,2/20/2018,Not_Canceled
INN14695,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,90.0,0,6/15/2018,Not_Canceled
INN14696,2,0,1,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,90.0,2,8/24/2017,Not_Canceled
INN14697,2,0,2,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,88.33,0,1/30/2018,Not_Canceled
INN14698,2,0,0,3,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,105.3,1,8/3/2018,Canceled
INN14699,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,153.0,0,10/10/2018,Not_Canceled
INN14700,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,11/3/2018,Canceled
INN14701,2,1,2,3,Meal Plan 2,0,Room_Type 1,39,Online,0,0,0,203.85,2,8/13/2018,Not_Canceled
INN14702,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,Corporate,0,0,0,103.0,0,11/9/2018,Canceled
INN14703,2,1,2,5,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,105.65,2,9/5/2017,Not_Canceled
INN14704,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,96.3,1,6/21/2018,Not_Canceled
INN14705,1,0,2,6,Meal Plan 1,0,Room_Type 1,1,Aviation,0,0,0,95.0,0,4/12/2018,Canceled
INN14706,3,0,2,2,Meal Plan 1,0,Room_Type 1,141,Offline,0,0,0,96.9,0,8/20/2018,Not_Canceled
INN14707,2,0,2,5,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,90.95,1,7/21/2018,Not_Canceled
INN14708,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,63.0,2,11/20/2017,Not_Canceled
INN14709,2,0,1,2,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,96.3,1,4/25/2018,Not_Canceled
INN14710,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,108.9,1,6/26/2018,Canceled
INN14711,2,0,1,3,Not Selected,0,Room_Type 1,180,Online,0,0,0,85.0,1,7/28/2018,Not_Canceled
INN14712,2,0,2,2,Meal Plan 1,0,Room_Type 4,175,Online,0,0,0,104.4,0,10/28/2018,Canceled
INN14713,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,72.0,0,10/4/2017,Not_Canceled
INN14714,2,1,0,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,159.0,2,9/17/2018,Not_Canceled
INN14715,2,0,2,2,Meal Plan 1,1,Room_Type 1,35,Online,0,0,0,154.1,2,8/7/2018,Not_Canceled
INN14716,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,Corporate,1,1,1,110.0,0,4/20/2018,Not_Canceled
INN14717,2,0,1,0,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,122.0,2,9/4/2018,Not_Canceled
INN14718,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,6/2/2018,Canceled
INN14719,3,0,4,5,Meal Plan 1,0,Room_Type 4,95,Online,0,0,0,139.7,2,7/17/2018,Not_Canceled
INN14720,2,0,0,3,Not Selected,0,Room_Type 1,25,Online,0,0,0,88.0,2,11/17/2018,Not_Canceled
INN14721,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,Online,1,1,0,69.0,0,12/1/2017,Not_Canceled
INN14722,2,0,2,1,Not Selected,0,Room_Type 1,12,Online,0,0,0,139.0,1,7/10/2018,Not_Canceled
INN14723,2,0,1,1,Meal Plan 1,0,Room_Type 2,1,Online,0,0,0,74.25,1,1/4/2018,Not_Canceled
INN14724,2,0,2,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,91.63,1,10/16/2018,Not_Canceled
INN14725,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,121.43,1,7/14/2018,Not_Canceled
INN14726,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,111.6,2,10/2/2017,Not_Canceled
INN14727,2,0,1,0,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,76.92,1,6/5/2018,Not_Canceled
INN14728,2,0,0,1,Meal Plan 1,1,Room_Type 4,1,Online,0,0,0,175.0,1,7/8/2018,Not_Canceled
INN14729,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,95.0,0,4/24/2018,Canceled
INN14730,2,0,2,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,67.15,0,3/13/2018,Canceled
INN14731,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,Online,0,0,0,108.9,0,10/1/2018,Canceled
INN14732,2,0,0,3,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,75.05,1,12/6/2018,Not_Canceled
INN14733,1,1,2,3,Meal Plan 1,0,Room_Type 1,176,Online,0,0,0,77.89,1,8/18/2018,Not_Canceled
INN14734,1,0,0,0,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,0.0,0,4/30/2018,Not_Canceled
INN14735,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,Offline,0,0,0,70.0,0,10/10/2017,Canceled
INN14736,2,1,2,6,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,150.98,3,9/1/2018,Not_Canceled
